	Unnamed: 0	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
192	1801	ecoli_colombos	ecoli_colombos	7.382063925143306	ica_zscore	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	24.59242296218872	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
193	1810	ecoli_colombos	ecoli_colombos	5.479761130437964	ica_zscore	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	12.59653353691101	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
194	1819	ecoli_colombos	ecoli_colombos	6.923580696119237	ica_zscore	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	24.59242296218872	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
195	1829	ecoli_dream5	ecoli_dream5	6.522918280274622	ica_zscore	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	25.707914113998413	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
196	1838	ecoli_dream5	ecoli_dream5	7.522394119702526	ica_zscore	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	26.963928699493408	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
197	1847	ecoli_dream5	ecoli_dream5	6.586538573112168	ica_zscore	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	25.707914113998413	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
198	1856	ecoli_dream5	ecoli_dream5	8.270704790621497	ica_zscore	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	10.397777557373049	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
199	1865	ecoli_dream5	ecoli_dream5	9.0869238636169	ica_zscore	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	48.951974391937256	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
200	1874	ecoli_dream5	ecoli_dream5	8.673261190406745	ica_zscore	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	10.397777557373049	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
201	1883	ecoli_dream5	ecoli_dream5	7.563400022655554	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	19.5653338432312	minimal	ecoli	ecoli	ecoli	0.0222222222222222
202	1893	ecoli_dream5	ecoli_dream5	11.013731082740556	ica_zscore	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	34.39144325256348	strict	ecoli	ecoli	ecoli	0.0333333333333333
203	1902	ecoli_dream5	ecoli_dream5	8.12318949234583	ica_zscore	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	10.397777557373049	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
204	1911	ecoli_dream5	ecoli_dream5	5.747374728488042	ica_zscore	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	13.885012149810793	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
205	1920	ecoli_dream5	ecoli_dream5	7.60794625750016	ica_zscore	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	10.397777557373049	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
206	1930	ecoli_precise2	ecoli_precise2	5.418459280561264	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	25.411760091781616	minimal	ecoli	ecoli	ecoli	0.0222222222222222
207	1961	human_gtex	human_gtex	12.633087396054398	ica_zscore	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	216.4190204143524		human	regcircuit	regcircuit	0.0666666666666666
208	2032	human_seek_gpl5175	human_seek_gpl5175	11.088716051725733	ica_zscore	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	92.61777710914612		human	regcircuit	regcircuit	0.0666666666666666
209	2103	human_tcga	human_tcga	15.988265716610302	ica_zscore	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	146.41531658172607		human	regcircuit	regcircuit	0.0666666666666666
210	2148	synth_ecoli_regulondb	synth_ecoli_regulondb	9.394042658206375	ica_zscore	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	2.095122814178467	interconnected	synth	ecoli	ecoli	0.0037037037037037
211	2150	synth_ecoli_regulondb	synth_ecoli_regulondb	3.3296850910764206	ica_zscore	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	2.095122814178467	interconnected	synth	ecoli	ecoli	0.0037037037037037
212	2152	synth_ecoli_regulondb	synth_ecoli_regulondb	9.898418468691162	ica_zscore	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	2.095122814178467	interconnected	synth	ecoli	ecoli	0.0037037037037037
213	2154	synth_ecoli_regulondb	synth_ecoli_regulondb	18.053326259774845	ica_zscore	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	2.095122814178467	interconnected	synth	ecoli	ecoli	0.0037037037037037
214	2156	synth_ecoli_regulondb	synth_ecoli_regulondb	18.62026894094816	ica_zscore	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	2.095122814178467	interconnected	synth	ecoli	ecoli	0.0037037037037037
215	2158	synth_ecoli_regulondb	synth_ecoli_regulondb	18.911590674005115	ica_zscore	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	2.095122814178467	interconnected	synth	ecoli	ecoli	0.0037037037037037
216	2160	synth_ecoli_regulondb	synth_ecoli_regulondb	14.435708843660624	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	2.095122814178467	minimal	synth	ecoli	ecoli	0.0333333333333333
217	2162	synth_ecoli_regulondb	synth_ecoli_regulondb	13.868832935164106	ica_zscore	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	5.36360502243042	strict	synth	ecoli	ecoli	0.0333333333333333
218	2164	synth_ecoli_regulondb	synth_ecoli_regulondb	16.24953452022311	ica_zscore	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	2.7658121585845947	interconnected	synth	ecoli	ecoli	0.0037037037037037
219	2166	synth_ecoli_regulondb	synth_ecoli_regulondb	13.365661996316955	ica_zscore	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	2.095122814178467	interconnected	synth	ecoli	ecoli	0.0037037037037037
220	2168	synth_ecoli_regulondb	synth_ecoli_regulondb	15.248693314958697	ica_zscore	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	2.7658121585845947	interconnected	synth	ecoli	ecoli	0.0037037037037037
221	2171	synth_yeast_macisaac	synth_yeast_macisaac	5.015080923615352	ica_zscore	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	2.951882123947144	interconnected	synth	yeast	yeast	0.0037037037037037
222	2173	synth_yeast_macisaac	synth_yeast_macisaac	2.60099443975949	ica_zscore	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	3.8886308670043945	interconnected	synth	yeast	yeast	0.0037037037037037
223	2175	synth_yeast_macisaac	synth_yeast_macisaac	5.294669579825307	ica_zscore	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	2.951882123947144	interconnected	synth	yeast	yeast	0.0037037037037037
224	2177	synth_yeast_macisaac	synth_yeast_macisaac	14.597834397298849	ica_zscore	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	2.5649774074554443	interconnected	synth	yeast	yeast	0.0037037037037037
225	2179	synth_yeast_macisaac	synth_yeast_macisaac	17.13259290121316	ica_zscore	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	2.140734910964966	interconnected	synth	yeast	yeast	0.0037037037037037
226	2181	synth_yeast_macisaac	synth_yeast_macisaac	14.40217243579766	ica_zscore	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	2.5649774074554443	interconnected	synth	yeast	yeast	0.0037037037037037
227	2183	synth_yeast_macisaac	synth_yeast_macisaac	15.321210141070503	ica_zscore	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	2.5649774074554443	minimal	synth	yeast	yeast	0.0333333333333333
228	2185	synth_yeast_macisaac	synth_yeast_macisaac	13.64325386710484	ica_zscore	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	3.1055827140808105	strict	synth	yeast	yeast	0.0333333333333333
229	2187	synth_yeast_macisaac	synth_yeast_macisaac	12.445877212633276	ica_zscore	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	2.602834224700928	interconnected	synth	yeast	yeast	0.0037037037037037
230	2189	synth_yeast_macisaac	synth_yeast_macisaac	13.24972925022856	ica_zscore	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	2.5649774074554443	interconnected	synth	yeast	yeast	0.0037037037037037
231	2191	synth_yeast_macisaac	synth_yeast_macisaac	12.825306246119728	ica_zscore	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	2.602834224700928	interconnected	synth	yeast	yeast	0.0037037037037037
232	2197	yeast_dream5	yeast_dream5	2.44494597573315	ica_zscore	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	27.134968042373657	interconnected	yeast	yeast	yeast	0.0018518518518518
233	2206	yeast_dream5	yeast_dream5	2.59339883002028	ica_zscore	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	29.89498519897461	interconnected	yeast	yeast	yeast	0.0018518518518518
234	2215	yeast_dream5	yeast_dream5	2.5289615710510467	ica_zscore	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	23.34698891639709	interconnected	yeast	yeast	yeast	0.0018518518518518
235	2224	yeast_dream5	yeast_dream5	3.564976354641716	ica_zscore	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	10.303889989852903	interconnected	yeast	yeast	yeast	0.0018518518518518
236	2233	yeast_dream5	yeast_dream5	3.5092239989452145	ica_zscore	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	10.303889989852903	interconnected	yeast	yeast	yeast	0.0018518518518518
237	2242	yeast_dream5	yeast_dream5	3.5198391810373786	ica_zscore	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	10.303889989852903	interconnected	yeast	yeast	yeast	0.0018518518518518
238	2252	yeast_dream5	yeast_dream5	3.828340895150062	ica_zscore	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	4.501755714416504	minimal	yeast	yeast	yeast	0.0166666666666666
239	2261	yeast_dream5	yeast_dream5	2.8732664712958007	ica_zscore	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	27.134968042373657	strict	yeast	yeast	yeast	0.0166666666666666
240	2270	yeast_dream5	yeast_dream5	2.987059766086847	ica_zscore	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	4.501755714416504	interconnected	yeast	yeast	yeast	0.0018518518518518
241	2279	yeast_dream5	yeast_dream5	3.3790556380959096	ica_zscore	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	6.337657451629639	interconnected	yeast	yeast	yeast	0.0018518518518518
242	2288	yeast_dream5	yeast_dream5	3.0791285917618105	ica_zscore	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	4.501755714416504	interconnected	yeast	yeast	yeast	0.0018518518518518
243	2298	yeast_dream5	yeast_dream5	3.454637919809584	ica_zscore	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	3.1295723915100098	interconnected	yeast	yeast	yeast	0.0018518518518518
244	2307	yeast_dream5	yeast_dream5	2.060392965194927	ica_zscore	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	19.253904342651367	interconnected	yeast	yeast	yeast	0.0018518518518518
245	2316	yeast_dream5	yeast_dream5	3.4397091835860456	ica_zscore	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	3.1295723915100098	interconnected	yeast	yeast	yeast	0.0018518518518518
246	2325	yeast_dream5	yeast_dream5	4.68820981116108	ica_zscore	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	20.10358214378357	interconnected	yeast	yeast	yeast	0.0018518518518518
247	2334	yeast_dream5	yeast_dream5	4.368091625972436	ica_zscore	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	20.10358214378357	interconnected	yeast	yeast	yeast	0.0018518518518518
248	2343	yeast_dream5	yeast_dream5	5.065121119196469	ica_zscore	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	20.10358214378357	interconnected	yeast	yeast	yeast	0.0018518518518518
249	2353	yeast_dream5	yeast_dream5	4.481246657722921	ica_zscore	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	20.10358214378357	minimal	yeast	yeast	yeast	0.0166666666666666
250	2362	yeast_dream5	yeast_dream5	4.488186908968588	ica_zscore	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	21.04511046409607	strict	yeast	yeast	yeast	0.0166666666666666
251	2371	yeast_dream5	yeast_dream5	4.485814050265571	ica_zscore	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	3.1295723915100098	interconnected	yeast	yeast	yeast	0.0018518518518518
252	2380	yeast_dream5	yeast_dream5	3.9169052441901866	ica_zscore	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	3.1295723915100098	interconnected	yeast	yeast	yeast	0.0018518518518518
253	2389	yeast_dream5	yeast_dream5	4.437300074332085	ica_zscore	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	3.1295723915100098	interconnected	yeast	yeast	yeast	0.0018518518518518
254	2399	yeast_gpl2529	yeast_gpl2529	2.570320125813348	ica_zscore	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	32.55947041511536	interconnected	yeast	yeast	yeast	0.0018518518518518
255	2408	yeast_gpl2529	yeast_gpl2529	3.180260748852103	ica_zscore	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	9.789663314819336	interconnected	yeast	yeast	yeast	0.0018518518518518
256	2417	yeast_gpl2529	yeast_gpl2529	2.629267352806936	ica_zscore	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	32.55947041511536	interconnected	yeast	yeast	yeast	0.0018518518518518
257	2426	yeast_gpl2529	yeast_gpl2529	4.220117186322391	ica_zscore	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	9.789663314819336	interconnected	yeast	yeast	yeast	0.0018518518518518
258	2435	yeast_gpl2529	yeast_gpl2529	3.843411764373202	ica_zscore	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	32.2089958190918	interconnected	yeast	yeast	yeast	0.0018518518518518
259	2444	yeast_gpl2529	yeast_gpl2529	4.163950287224751	ica_zscore	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	9.789663314819336	interconnected	yeast	yeast	yeast	0.0018518518518518
260	2454	yeast_gpl2529	yeast_gpl2529	4.311694844657856	ica_zscore	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	9.789663314819336	minimal	yeast	yeast	yeast	0.0166666666666666
261	2463	yeast_gpl2529	yeast_gpl2529	3.203238603177418	ica_zscore	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	9.789663314819336	strict	yeast	yeast	yeast	0.0166666666666666
262	2472	yeast_gpl2529	yeast_gpl2529	3.71201664310166	ica_zscore	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	9.789663314819336	interconnected	yeast	yeast	yeast	0.0018518518518518
263	2481	yeast_gpl2529	yeast_gpl2529	3.872297101404419	ica_zscore	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	7.19127893447876	interconnected	yeast	yeast	yeast	0.0018518518518518
264	2490	yeast_gpl2529	yeast_gpl2529	3.8300667163167152	ica_zscore	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	9.789663314819336	interconnected	yeast	yeast	yeast	0.0018518518518518
265	2500	yeast_gpl2529	yeast_gpl2529	3.494385116730068	ica_zscore	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	18.821922302246094	interconnected	yeast	yeast	yeast	0.0018518518518518
266	2509	yeast_gpl2529	yeast_gpl2529	1.6511886597472147	ica_zscore	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	13.418376445770264	interconnected	yeast	yeast	yeast	0.0018518518518518
267	2518	yeast_gpl2529	yeast_gpl2529	3.5324985406980134	ica_zscore	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	19.41571259498596	interconnected	yeast	yeast	yeast	0.0018518518518518
268	2527	yeast_gpl2529	yeast_gpl2529	4.914732143498814	ica_zscore	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	34.51419949531555	interconnected	yeast	yeast	yeast	0.0018518518518518
269	2536	yeast_gpl2529	yeast_gpl2529	5.366568974272189	ica_zscore	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	32.55947041511536	interconnected	yeast	yeast	yeast	0.0018518518518518
270	2545	yeast_gpl2529	yeast_gpl2529	5.315482379588417	ica_zscore	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	34.51419949531555	interconnected	yeast	yeast	yeast	0.0018518518518518
271	2555	yeast_gpl2529	yeast_gpl2529	5.111312201523049	ica_zscore	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	36.31923174858093	minimal	yeast	yeast	yeast	0.0166666666666666
272	2564	yeast_gpl2529	yeast_gpl2529	4.968080650032154	ica_zscore	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	32.2089958190918	strict	yeast	yeast	yeast	0.0166666666666666
273	2573	yeast_gpl2529	yeast_gpl2529	4.852561962374184	ica_zscore	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	29.896673679351807	interconnected	yeast	yeast	yeast	0.0018518518518518
274	2582	yeast_gpl2529	yeast_gpl2529	4.388022603273049	ica_zscore	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	32.55947041511536	interconnected	yeast	yeast	yeast	0.0018518518518518
275	2591	yeast_gpl2529	yeast_gpl2529	4.800504929573528	ica_zscore	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	29.896673679351807	interconnected	yeast	yeast	yeast	0.0018518518518518
276	2592	ecoli_colombos	ecoli_colombos	5.792629626075722	spectral_biclust	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	453.4664216041565	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
277	2601	ecoli_colombos	ecoli_colombos	5.657863560582851	spectral_biclust	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	351.46997904777527	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
278	2610	ecoli_colombos	ecoli_colombos	5.618752661803367	spectral_biclust	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	453.4664216041565	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
279	2619	ecoli_colombos	ecoli_colombos	6.375066897550615	spectral_biclust	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	237.43987154960632	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
280	2628	ecoli_colombos	ecoli_colombos	7.01387498098001	spectral_biclust	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	237.43987154960632	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
281	2637	ecoli_colombos	ecoli_colombos	6.690274541637794	spectral_biclust	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	237.43987154960632	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
282	2646	ecoli_colombos	ecoli_colombos	6.425556832107132	spectral_biclust	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	290.3911859989166	minimal	ecoli	ecoli	ecoli	0.0222222222222222
283	2656	ecoli_colombos	ecoli_colombos	9.98737316150764	spectral_biclust	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	351.46997904777527	strict	ecoli	ecoli	ecoli	0.0333333333333333
284	2665	ecoli_colombos	ecoli_colombos	6.0371967127603	spectral_biclust	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	429.05080008506775	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
285	2674	ecoli_colombos	ecoli_colombos	4.503956889919908	spectral_biclust	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	237.43987154960632	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
286	2683	ecoli_colombos	ecoli_colombos	5.654722174304426	spectral_biclust	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	429.05080008506775	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
