Source Node	Interaction	Target Node	Source ID	Source Alias	Source type	Source querynode	Target ID	Target Alias	Target type	Target querynode	Citation	cx edge id	cx source node id	cx target node id
HBA1	involved-in	Scavenging of heme from plasma	ncbigene:3039		gene	true	REACT:R-HSA-2168880		pathway			46792	6033	1277
HBA1	involved-in	Vesicle-mediated transport	ncbigene:3039		gene	true	REACT:R-HSA-5653656		pathway			46793	6033	122
HMOX1	involved-in	Cytokine Signaling in Immune system	ncbigene:3162		gene	true	REACT:R-HSA-1280215		pathway			52321	6244	44
HMOX1	involved-in	Ferroptosis	ncbigene:3162		gene	true	KEGG:hsa04216		pathway			52322	6244	517
HMOX1	involved-in	Fluid shear stress and atherosclerosis	ncbigene:3162		gene	true	KEGG:hsa05418		pathway			52323	6244	556
HMOX1	involved-in	HIF-1 signaling pathway	ncbigene:3162		gene	true	KEGG:hsa04066		pathway			52325	6244	1210
HMOX1	involved-in	Immune System	ncbigene:3162		gene	true	REACT:R-HSA-168256		pathway			52326	6244	2
HMOX1	involved-in	Interleukin-4 and 13 signaling	ncbigene:3162		gene	true	REACT:R-HSA-6785807		pathway			52327	6244	1212
HMOX1	involved-in	Iron uptake and transport	ncbigene:3162		gene	true	REACT:R-HSA-917937		pathway			52328	6244	247
HMOX1	involved-in	Metabolic pathways	ncbigene:3162		gene	true	KEGG:hsa01100		pathway			52329	6244	32
HMOX1	involved-in	Metabolism	ncbigene:3162		gene	true	REACT:R-HSA-1430728		pathway			52330	6244	22
HMOX1	involved-in	MicroRNAs in cancer	ncbigene:3162		gene	true	KEGG:hsa05206		pathway			52332	6244	182
HMOX1	involved-in	Mineral absorption	ncbigene:3162		gene	true	KEGG:hsa04978		pathway			52333	6244	2043
HMOX1	involved-in	Signaling by Interleukins	ncbigene:3162		gene	true	REACT:R-HSA-449147		pathway			52335	6244	631
HMOX1	involved-in	Transmembrane transport of small molecules	ncbigene:3162		gene	true	REACT:R-HSA-382551		pathway			52336	6244	86
HPRT1	involved-in	Metabolic pathways	ncbigene:3251		gene	true	KEGG:hsa01100		pathway			52584	6294	32
HPRT1	involved-in	Metabolism	ncbigene:3251		gene	true	REACT:R-HSA-1430728		pathway			52585	6294	22
HPRT1	involved-in	Metabolism of nucleotides	ncbigene:3251		gene	true	REACT:R-HSA-15869		pathway			52586	6294	686
HPRT1	involved-in	Purine metabolism	ncbigene:3251		gene	true	REACT:R-HSA-73847		pathway			52587	6294	688
HPRT1	involved-in	Purine metabolism	ncbigene:3251		gene	true	REACT:R-HSA-73847		pathway			52588	6294	688
HSPA1A	involved-in	Antigen processing and presentation	ncbigene:3303		gene	true	KEGG:hsa04612		pathway			53242	6354	2185
HSPA1A	involved-in	AUF1 (hnRNP D0) binds and destabilizes mRNA	ncbigene:3303		gene	true	REACT:R-HSA-450408		pathway			53244	6354	4710
HSPA1A	involved-in	Cellular responses to stress	ncbigene:3303		gene	true	REACT:R-HSA-2262752		pathway			53245	6354	42
HSPA1A	involved-in	Disease	ncbigene:3303		gene	true	REACT:R-HSA-1643685		pathway			53247	6354	45
HSPA1A	involved-in	Endocytosis	ncbigene:3303		gene	true	KEGG:hsa04144		pathway			53248	6354	400
HSPA1A	involved-in	Epstein-Barr virus infection	ncbigene:3303		gene	true	KEGG:hsa05169		pathway			53249	6354	933
HSPA1A	involved-in	Gene Expression	ncbigene:3303		gene	true	REACT:R-HSA-74160		pathway			53252	6354	10
HSPA1A	involved-in	Immune System	ncbigene:3303		gene	true	REACT:R-HSA-168256		pathway			53254	6354	2
HSPA1A	involved-in	Infectious disease	ncbigene:3303		gene	true	REACT:R-HSA-5663205		pathway			53255	6354	54
HSPA1A	involved-in	Influenza A	ncbigene:3303		gene	true	KEGG:hsa05164		pathway			53256	6354	563
HSPA1A	involved-in	Influenza Infection	ncbigene:3303		gene	true	REACT:R-HSA-168254		pathway			53257	6354	55
HSPA1A	involved-in	Influenza Life Cycle	ncbigene:3303		gene	true	REACT:R-HSA-168255		pathway			53258	6354	56
HSPA1A	involved-in	Innate Immune System	ncbigene:3303		gene	true	REACT:R-HSA-168249		pathway			53259	6354	3
HSPA1A	involved-in	Longevity regulating pathway - multiple species	ncbigene:3303		gene	true	KEGG:hsa04213		pathway			53261	6354	814
HSPA1A	involved-in	Neutrophil degranulation	ncbigene:3303		gene	true	REACT:R-HSA-6798695		pathway			53264	6354	4
HSPA1A	involved-in	Prion diseases	ncbigene:3303		gene	true	KEGG:hsa05020		pathway			53265	6354	2278
HSPA1A	involved-in	Regulation of mRNA stability by proteins that bind AU-rich elements	ncbigene:3303		gene	true	REACT:R-HSA-450531		pathway			53268	6354	1237
HSPA1A	involved-in	Toxoplasmosis	ncbigene:3303		gene	true	KEGG:hsa05145		pathway			53272	6354	1252
IDH1	involved-in	Carbon metabolism	ncbigene:3417		gene	true	KEGG:hsa01200		pathway			53940	6428	377
IDH1	involved-in	Central carbon metabolism in cancer	ncbigene:3417		gene	true	KEGG:hsa05230		pathway			53941	6428	1187
IDH1	involved-in	Disease	ncbigene:3417		gene	true	REACT:R-HSA-1643685		pathway			53945	6428	45
IDH1	involved-in	Glutathione metabolism	ncbigene:3417		gene	true	KEGG:hsa00480		pathway			53947	6428	1521
IDH1	involved-in	Immune System	ncbigene:3417		gene	true	REACT:R-HSA-168256		pathway			53948	6428	2
IDH1	involved-in	Innate Immune System	ncbigene:3417		gene	true	REACT:R-HSA-168249		pathway			53949	6428	3
IDH1	involved-in	Metabolic pathways	ncbigene:3417		gene	true	KEGG:hsa01100		pathway			53950	6428	32
IDH1	involved-in	Metabolism	ncbigene:3417		gene	true	REACT:R-HSA-1430728		pathway			53951	6428	22
IDH1	involved-in	Metabolism of lipids and lipoproteins	ncbigene:3417		gene	true	REACT:R-HSA-556833		pathway			53952	6428	23
IDH1	involved-in	Neutrophil degranulation	ncbigene:3417		gene	true	REACT:R-HSA-6798695		pathway			53954	6428	4
IDH1	involved-in	Peroxisome	ncbigene:3417		gene	true	KEGG:hsa04146		pathway			53956	6428	239
IFT172	involved-in	Hedgehog 'off' state	ncbigene:26160		gene	true	REACT:R-HSA-5610787		pathway			54665	6486	809
IFT172	involved-in	Signaling by Hedgehog	ncbigene:26160		gene	true	REACT:R-HSA-5358351		pathway			54668	6486	729
IFT172	involved-in	Signal Transduction	ncbigene:26160		gene	true	REACT:R-HSA-162582		pathway			54669	6486	26
KRT1	involved-in	Developmental Biology	ncbigene:3848		gene	true	REACT:R-HSA-1266738		pathway			61808	7122	291
KRT1	involved-in	Immune System	ncbigene:3848		gene	true	REACT:R-HSA-168256		pathway			61809	7122	2
KRT1	involved-in	Innate Immune System	ncbigene:3848		gene	true	REACT:R-HSA-168249		pathway			61810	7122	3
KRT1	involved-in	Neutrophil degranulation	ncbigene:3848		gene	true	REACT:R-HSA-6798695		pathway			61812	7122	4
LDHA	involved-in	Central carbon metabolism in cancer	ncbigene:3939		gene	true	KEGG:hsa05230		pathway			63016	7348	1187
LDHA	involved-in	Cysteine and methionine metabolism	ncbigene:3939		gene	true	KEGG:hsa00270		pathway			63017	7348	889
LDHA	involved-in	HIF-1 signaling pathway	ncbigene:3939		gene	true	KEGG:hsa04066		pathway			63020	7348	1210
LDHA	involved-in	Metabolic pathways	ncbigene:3939		gene	true	KEGG:hsa01100		pathway			63021	7348	32
LDHA	involved-in	Metabolism	ncbigene:3939		gene	true	REACT:R-HSA-1430728		pathway			63022	7348	22
LDHA	involved-in	The citric acid (TCA) cycle and respiratory electron transport	ncbigene:3939		gene	true	REACT:R-HSA-1428517		pathway			63027	7348	368
MPO	involved-in	Immune System	ncbigene:4353		gene	true	REACT:R-HSA-168256		pathway			71188	8253	2
MPO	involved-in	Innate Immune System	ncbigene:4353		gene	true	REACT:R-HSA-168249		pathway			71189	8253	3
MPO	involved-in	Neutrophil degranulation	ncbigene:4353		gene	true	REACT:R-HSA-6798695		pathway			71190	8253	4
MPO	involved-in	Phagosome	ncbigene:4353		gene	true	KEGG:hsa04145		pathway			71191	8253	567
NCF1	involved-in	Adaptive Immune System	ncbigene:653361		gene	true	REACT:R-HSA-1280218		pathway			73674	8597	647
NCF1	involved-in	Antigen processing-Cross presentation	ncbigene:653361		gene	true	REACT:R-HSA-1236975		pathway			73675	8597	2186
NCF1	involved-in	Cellular responses to stress	ncbigene:653361		gene	true	REACT:R-HSA-2262752		pathway			73676	8597	42
NCF1	involved-in	Chemokine signaling pathway	ncbigene:653361		gene	true	KEGG:hsa04062		pathway			73677	8597	794
NCF1	involved-in	Class I MHC mediated antigen processing & presentation	ncbigene:653361		gene	true	REACT:R-HSA-983169		pathway			73678	8597	1453
NCF1	involved-in	Cross-presentation of particulate exogenous antigens (phagosomes)	ncbigene:653361		gene	true	REACT:R-HSA-1236973		pathway			73679	8597	3058
NCF1	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:653361		gene	true	REACT:R-HSA-3299685		pathway			73680	8597	1706
NCF1	involved-in	Fc gamma R-mediated phagocytosis	ncbigene:653361		gene	true	KEGG:hsa04666		pathway			73681	8597	1202
NCF1	involved-in	Fluid shear stress and atherosclerosis	ncbigene:653361		gene	true	KEGG:hsa05418		pathway			73682	8597	556
NCF1	involved-in	Immune System	ncbigene:653361		gene	true	REACT:R-HSA-168256		pathway			73683	8597	2
NCF1	involved-in	Innate Immune System	ncbigene:653361		gene	true	REACT:R-HSA-168249		pathway			73684	8597	3
NCF1	involved-in	Leishmaniasis	ncbigene:653361		gene	true	KEGG:hsa05140		pathway			73685	8597	2578
NCF1	involved-in	Leukocyte transendothelial migration	ncbigene:653361		gene	true	KEGG:hsa04670		pathway			73686	8597	564
NCF1	involved-in	Osteoclast differentiation	ncbigene:653361		gene	true	KEGG:hsa04380		pathway			73687	8597	500
NCF1	involved-in	Phagosome	ncbigene:653361		gene	true	KEGG:hsa04145		pathway			73688	8597	567
NCF1	involved-in	RHO GTPase Effectors	ncbigene:653361		gene	true	REACT:R-HSA-195258		pathway			73689	8597	280
NCF1	involved-in	RHO GTPases Activate NADPH Oxidases	ncbigene:653361		gene	true	REACT:R-HSA-5668599		pathway			73690	8597	3988
NCF1	involved-in	ROS, RNS production in phagocytes	ncbigene:653361		gene	true	REACT:R-HSA-1222556		pathway			73691	8597	2108
NCF1	involved-in	Signaling by Rho GTPases	ncbigene:653361		gene	true	REACT:R-HSA-194315		pathway			73692	8597	25
NCF1	involved-in	Signaling by VEGF	ncbigene:653361		gene	true	REACT:R-HSA-194138		pathway			73693	8597	282
NCF1	involved-in	Signal Transduction	ncbigene:653361		gene	true	REACT:R-HSA-162582		pathway			73694	8597	26
NCF1	involved-in	VEGFA-VEGFR2 Pathway	ncbigene:653361		gene	true	REACT:R-HSA-4420097		pathway			73695	8597	283
NCF2	involved-in	Adaptive Immune System	ncbigene:4688		gene	true	REACT:R-HSA-1280218		pathway			73696	8598	647
NCF2	involved-in	Antigen processing-Cross presentation	ncbigene:4688		gene	true	REACT:R-HSA-1236975		pathway			73697	8598	2186
NCF2	involved-in	Cellular responses to stress	ncbigene:4688		gene	true	REACT:R-HSA-2262752		pathway			73698	8598	42
NCF2	involved-in	Class I MHC mediated antigen processing & presentation	ncbigene:4688		gene	true	REACT:R-HSA-983169		pathway			73699	8598	1453
NCF2	involved-in	Cross-presentation of particulate exogenous antigens (phagosomes)	ncbigene:4688		gene	true	REACT:R-HSA-1236973		pathway			73700	8598	3058
NCF2	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:4688		gene	true	REACT:R-HSA-3299685		pathway			73701	8598	1706
NCF2	involved-in	Fluid shear stress and atherosclerosis	ncbigene:4688		gene	true	KEGG:hsa05418		pathway			73702	8598	556
NCF2	involved-in	Immune System	ncbigene:4688		gene	true	REACT:R-HSA-168256		pathway			73703	8598	2
NCF2	involved-in	Innate Immune System	ncbigene:4688		gene	true	REACT:R-HSA-168249		pathway			73704	8598	3
NCF2	involved-in	Leishmaniasis	ncbigene:4688		gene	true	KEGG:hsa05140		pathway			73705	8598	2578
NCF2	involved-in	Leukocyte transendothelial migration	ncbigene:4688		gene	true	KEGG:hsa04670		pathway			73706	8598	564
NCF2	involved-in	Osteoclast differentiation	ncbigene:4688		gene	true	KEGG:hsa04380		pathway			73707	8598	500
NCF2	involved-in	Phagosome	ncbigene:4688		gene	true	KEGG:hsa04145		pathway			73708	8598	567
NCF2	involved-in	RHO GTPase Effectors	ncbigene:4688		gene	true	REACT:R-HSA-195258		pathway			73709	8598	280
NCF2	involved-in	RHO GTPases Activate NADPH Oxidases	ncbigene:4688		gene	true	REACT:R-HSA-5668599		pathway			73710	8598	3988
NCF2	involved-in	ROS, RNS production in phagocytes	ncbigene:4688		gene	true	REACT:R-HSA-1222556		pathway			73711	8598	2108
NCF2	involved-in	Signaling by Rho GTPases	ncbigene:4688		gene	true	REACT:R-HSA-194315		pathway			73712	8598	25
NCF2	involved-in	Signaling by VEGF	ncbigene:4688		gene	true	REACT:R-HSA-194138		pathway			73713	8598	282
NCF2	involved-in	Signal Transduction	ncbigene:4688		gene	true	REACT:R-HSA-162582		pathway			73714	8598	26
NCF2	involved-in	VEGFA-VEGFR2 Pathway	ncbigene:4688		gene	true	REACT:R-HSA-4420097		pathway			73715	8598	283
NOS2	involved-in	Chagas disease (American trypanosomiasis)	ncbigene:4843		gene	true	KEGG:hsa05142		pathway			76390	8842	429
NOS2	involved-in	Cytokine Signaling in Immune system	ncbigene:4843		gene	true	REACT:R-HSA-1280215		pathway			76391	8842	44
NOS2	involved-in	Hemostasis	ncbigene:4843		gene	true	REACT:R-HSA-109582		pathway			76392	8842	1
NOS2	involved-in	HIF-1 signaling pathway	ncbigene:4843		gene	true	KEGG:hsa04066		pathway			76393	8842	1210
NOS2	involved-in	Immune System	ncbigene:4843		gene	true	REACT:R-HSA-168256		pathway			76394	8842	2
NOS2	involved-in	Innate Immune System	ncbigene:4843		gene	true	REACT:R-HSA-168249		pathway			76395	8842	3
NOS2	involved-in	Interleukin-4 and 13 signaling	ncbigene:4843		gene	true	REACT:R-HSA-6785807		pathway			76396	8842	1212
NOS2	involved-in	Leishmaniasis	ncbigene:4843		gene	true	KEGG:hsa05140		pathway			76397	8842	2578
NOS2	involved-in	Metabolic pathways	ncbigene:4843		gene	true	KEGG:hsa01100		pathway			76398	8842	32
NOS2	involved-in	Pathways in cancer	ncbigene:4843		gene	true	KEGG:hsa05200		pathway			76400	8842	303
NOS2	involved-in	Peroxisome	ncbigene:4843		gene	true	KEGG:hsa04146		pathway			76401	8842	239
NOS2	involved-in	ROS, RNS production in phagocytes	ncbigene:4843		gene	true	REACT:R-HSA-1222556		pathway			76404	8842	2108
NOS2	involved-in	Salmonella infection	ncbigene:4843		gene	true	KEGG:hsa05132		pathway			76405	8842	575
NOS2	involved-in	Signaling by Interleukins	ncbigene:4843		gene	true	REACT:R-HSA-449147		pathway			76406	8842	631
NOS2	involved-in	Small cell lung cancer	ncbigene:4843		gene	true	KEGG:hsa05222		pathway			76407	8842	1246
NOS2	involved-in	Toxoplasmosis	ncbigene:4843		gene	true	KEGG:hsa05145		pathway			76408	8842	1252
NOX4	involved-in	Cellular responses to stress	ncbigene:50507		gene	true	REACT:R-HSA-2262752		pathway			76586	8855	42
NOX4	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:50507		gene	true	REACT:R-HSA-3299685		pathway			76587	8855	1706
NOXA1	involved-in	RHO GTPase Effectors	ncbigene:10811		gene	true	REACT:R-HSA-195258		pathway			76590	8857	280
NOXA1	involved-in	RHO GTPases Activate NADPH Oxidases	ncbigene:10811		gene	true	REACT:R-HSA-5668599		pathway			76591	8857	3988
NOXA1	involved-in	Signaling by Rho GTPases	ncbigene:10811		gene	true	REACT:R-HSA-194315		pathway			76592	8857	25
NOXA1	involved-in	Signal Transduction	ncbigene:10811		gene	true	REACT:R-HSA-162582		pathway			76593	8857	26
NOXO1	involved-in	RHO GTPase Effectors	ncbigene:124056		gene	true	REACT:R-HSA-195258		pathway			76594	8858	280
NOXO1	involved-in	RHO GTPases Activate NADPH Oxidases	ncbigene:124056		gene	true	REACT:R-HSA-5668599		pathway			76595	8858	3988
NOXO1	involved-in	Signaling by Rho GTPases	ncbigene:124056		gene	true	REACT:R-HSA-194315		pathway			76596	8858	25
NOXO1	involved-in	Signal Transduction	ncbigene:124056		gene	true	REACT:R-HSA-162582		pathway			76597	8858	26
NQO1	involved-in	Fluid shear stress and atherosclerosis	ncbigene:1728		gene	true	KEGG:hsa05418		pathway			76838	8896	556
NQO1	involved-in	Metabolism	ncbigene:1728		gene	true	REACT:R-HSA-1430728		pathway			76839	8896	22
NQO1	involved-in	Metabolism of amino acids and derivatives	ncbigene:1728		gene	true	REACT:R-HSA-71291		pathway			76840	8896	115
NQO1	involved-in	Metabolism of polyamines	ncbigene:1728		gene	true	REACT:R-HSA-351202		pathway			76841	8896	890
NQO1	involved-in	Regulation of ornithine decarboxylase (ODC)	ncbigene:1728		gene	true	REACT:R-HSA-350562		pathway			76842	8896	2180
NUDT1	involved-in	Metabolism	ncbigene:4521		gene	true	REACT:R-HSA-1430728		pathway			77909	8987	22
NUDT1	involved-in	Metabolism of nucleotides	ncbigene:4521		gene	true	REACT:R-HSA-15869		pathway			77910	8987	686
PPP2CA	involved-in	Adaptive Immune System	ncbigene:5515		gene		REACT:R-HSA-1280218		pathway			91720	10269	647
PPP2CA	involved-in	APC truncation mutants have impaired AXIN binding	ncbigene:5515		gene		REACT:R-HSA-5467337		pathway	true		91724	10269	1399
PPP2CA	involved-in	Axon guidance	ncbigene:5515		gene		REACT:R-HSA-422475		pathway			91730	10269	287
PPP2CA	involved-in	Chagas disease (American trypanosomiasis)	ncbigene:5515		gene		KEGG:hsa05142		pathway			91734	10269	429
PPP2CA	involved-in	Cytokine Signaling in Immune system	ncbigene:5515		gene		REACT:R-HSA-1280215		pathway			91739	10269	44
PPP2CA	involved-in	DAP12 interactions	ncbigene:5515		gene		REACT:R-HSA-2172127		pathway			91740	10269	604
PPP2CA	involved-in	DAP12 signaling	ncbigene:5515		gene		REACT:R-HSA-2424491		pathway			91741	10269	605
PPP2CA	involved-in	Degradation of beta-catenin by the destruction complex	ncbigene:5515		gene		REACT:R-HSA-195253		pathway			91743	10269	946
PPP2CA	involved-in	Developmental Biology	ncbigene:5515		gene		REACT:R-HSA-1266738		pathway			91744	10269	291
PPP2CA	involved-in	Disease	ncbigene:5515		gene		REACT:R-HSA-1643685		pathway			91746	10269	45
PPP2CA	involved-in	Diseases of signal transduction	ncbigene:5515		gene		REACT:R-HSA-5663202		pathway			91747	10269	701
PPP2CA	involved-in	Gene Expression	ncbigene:5515		gene		REACT:R-HSA-74160		pathway			91762	10269	10
PPP2CA	involved-in	Generic Transcription Pathway	ncbigene:5515		gene		REACT:R-HSA-212436		pathway			91763	10269	1013
PPP2CA	involved-in	Hemostasis	ncbigene:5515		gene		REACT:R-HSA-109582		pathway			91767	10269	1
PPP2CA	involved-in	Hippo signaling pathway	ncbigene:5515		gene		KEGG:hsa04390		pathway			91769	10269	562
PPP2CA	involved-in	Immune System	ncbigene:5515		gene		REACT:R-HSA-168256		pathway			91771	10269	2
PPP2CA	involved-in	Innate Immune System	ncbigene:5515		gene		REACT:R-HSA-168249		pathway			91774	10269	3
PPP2CA	involved-in	MAPK family signaling cascades	ncbigene:5515		gene		REACT:R-HSA-5683057		pathway			91784	10269	619
PPP2CA	involved-in	Metabolism	ncbigene:5515		gene		REACT:R-HSA-1430728		pathway			91788	10269	22
PPP2CA	involved-in	NCAM signaling for neurite out-growth	ncbigene:5515		gene		REACT:R-HSA-375165		pathway			91803	10269	620
PPP2CA	involved-in	NGF signalling via TRKA from the plasma membrane	ncbigene:5515		gene		REACT:R-HSA-187037		pathway			91810	10269	622
PPP2CA	involved-in	RHO GTPase Effectors	ncbigene:5515		gene		REACT:R-HSA-195258		pathway			91833	10269	280
PPP2CA	involved-in	Signaling by GPCR	ncbigene:5515		gene		REACT:R-HSA-372790		pathway			91847	10269	261
PPP2CA	involved-in	Signaling by Interleukins	ncbigene:5515		gene		REACT:R-HSA-449147		pathway			91849	10269	631
PPP2CA	involved-in	Signaling by Rho GTPases	ncbigene:5515		gene		REACT:R-HSA-194315		pathway			91852	10269	25
PPP2CA	involved-in	Signaling by VEGF	ncbigene:5515		gene		REACT:R-HSA-194138		pathway			91856	10269	282
PPP2CA	involved-in	Signaling by Wnt	ncbigene:5515		gene		REACT:R-HSA-195721		pathway			91857	10269	948
PPP2CA	involved-in	Signalling by NGF	ncbigene:5515		gene		REACT:R-HSA-166520		pathway			91859	10269	144
PPP2CA	involved-in	Signal Transduction	ncbigene:5515		gene		REACT:R-HSA-162582		pathway			91863	10269	26
PPP2CA	involved-in	TCF dependent signaling in response to WNT	ncbigene:5515		gene		REACT:R-HSA-201681		pathway			91868	10269	1248
PPP2CA	involved-in	Toll-Like Receptors Cascades	ncbigene:5515		gene		REACT:R-HSA-168898		pathway			91878	10269	987
PPP2CA	involved-in	Transcriptional Regulation by TP53	ncbigene:5515		gene		REACT:R-HSA-3700989		pathway			91882	10269	1027
PPP2CA	involved-in	truncated APC mutants destabilize the destruction complex	ncbigene:5515		gene		REACT:R-HSA-4839744		pathway	true		91884	10269	1411
PPP2CA	involved-in	VEGFA-VEGFR2 Pathway	ncbigene:5515		gene		REACT:R-HSA-4420097		pathway			91886	10269	283
PPP2CB	involved-in	Adaptive Immune System	ncbigene:5516		gene		REACT:R-HSA-1280218		pathway			91889	10270	647
PPP2CB	involved-in	APC truncation mutants have impaired AXIN binding	ncbigene:5516		gene		REACT:R-HSA-5467337		pathway	true		91893	10270	1399
PPP2CB	involved-in	Axon guidance	ncbigene:5516		gene		REACT:R-HSA-422475		pathway			91899	10270	287
PPP2CB	involved-in	Chagas disease (American trypanosomiasis)	ncbigene:5516		gene		KEGG:hsa05142		pathway			91903	10270	429
PPP2CB	involved-in	Cytokine Signaling in Immune system	ncbigene:5516		gene		REACT:R-HSA-1280215		pathway			91908	10270	44
PPP2CB	involved-in	DAP12 interactions	ncbigene:5516		gene		REACT:R-HSA-2172127		pathway			91909	10270	604
PPP2CB	involved-in	DAP12 signaling	ncbigene:5516		gene		REACT:R-HSA-2424491		pathway			91910	10270	605
PPP2CB	involved-in	Degradation of beta-catenin by the destruction complex	ncbigene:5516		gene		REACT:R-HSA-195253		pathway			91912	10270	946
PPP2CB	involved-in	Developmental Biology	ncbigene:5516		gene		REACT:R-HSA-1266738		pathway			91913	10270	291
PPP2CB	involved-in	Disease	ncbigene:5516		gene		REACT:R-HSA-1643685		pathway			91915	10270	45
PPP2CB	involved-in	Diseases of signal transduction	ncbigene:5516		gene		REACT:R-HSA-5663202		pathway			91916	10270	701
PPP2CB	involved-in	Gene Expression	ncbigene:5516		gene		REACT:R-HSA-74160		pathway			91931	10270	10
PPP2CB	involved-in	Generic Transcription Pathway	ncbigene:5516		gene		REACT:R-HSA-212436		pathway			91932	10270	1013
PPP2CB	involved-in	Hemostasis	ncbigene:5516		gene		REACT:R-HSA-109582		pathway			91936	10270	1
PPP2CB	involved-in	Hippo signaling pathway	ncbigene:5516		gene		KEGG:hsa04390		pathway			91938	10270	562
PPP2CB	involved-in	Immune System	ncbigene:5516		gene		REACT:R-HSA-168256		pathway			91940	10270	2
PPP2CB	involved-in	Innate Immune System	ncbigene:5516		gene		REACT:R-HSA-168249		pathway			91942	10270	3
PPP2CB	involved-in	MAPK family signaling cascades	ncbigene:5516		gene		REACT:R-HSA-5683057		pathway			91952	10270	619
PPP2CB	involved-in	Metabolism	ncbigene:5516		gene		REACT:R-HSA-1430728		pathway			91956	10270	22
PPP2CB	involved-in	NCAM signaling for neurite out-growth	ncbigene:5516		gene		REACT:R-HSA-375165		pathway			91971	10270	620
PPP2CB	involved-in	NGF signalling via TRKA from the plasma membrane	ncbigene:5516		gene		REACT:R-HSA-187037		pathway			91978	10270	622
PPP2CB	involved-in	RHO GTPase Effectors	ncbigene:5516		gene		REACT:R-HSA-195258		pathway			91998	10270	280
PPP2CB	involved-in	Signaling by GPCR	ncbigene:5516		gene		REACT:R-HSA-372790		pathway			92012	10270	261
PPP2CB	involved-in	Signaling by Interleukins	ncbigene:5516		gene		REACT:R-HSA-449147		pathway			92014	10270	631
PPP2CB	involved-in	Signaling by Rho GTPases	ncbigene:5516		gene		REACT:R-HSA-194315		pathway			92017	10270	25
PPP2CB	involved-in	Signaling by VEGF	ncbigene:5516		gene		REACT:R-HSA-194138		pathway			92021	10270	282
PPP2CB	involved-in	Signaling by Wnt	ncbigene:5516		gene		REACT:R-HSA-195721		pathway			92022	10270	948
PPP2CB	involved-in	Signalling by NGF	ncbigene:5516		gene		REACT:R-HSA-166520		pathway			92024	10270	144
PPP2CB	involved-in	Signal Transduction	ncbigene:5516		gene		REACT:R-HSA-162582		pathway			92028	10270	26
PPP2CB	involved-in	TCF dependent signaling in response to WNT	ncbigene:5516		gene		REACT:R-HSA-201681		pathway			92033	10270	1248
PPP2CB	involved-in	Toll-Like Receptors Cascades	ncbigene:5516		gene		REACT:R-HSA-168898		pathway			92043	10270	987
PPP2CB	involved-in	Transcriptional Regulation by TP53	ncbigene:5516		gene		REACT:R-HSA-3700989		pathway			92047	10270	1027
PPP2CB	involved-in	truncated APC mutants destabilize the destruction complex	ncbigene:5516		gene		REACT:R-HSA-4839744		pathway	true		92049	10270	1411
PPP2CB	involved-in	VEGFA-VEGFR2 Pathway	ncbigene:5516		gene		REACT:R-HSA-4420097		pathway			92051	10270	283
PPP2R1A	involved-in	Adaptive Immune System	ncbigene:5518		gene		REACT:R-HSA-1280218		pathway			92054	10271	647
PPP2R1A	involved-in	APC truncation mutants have impaired AXIN binding	ncbigene:5518		gene		REACT:R-HSA-5467337		pathway	true		92059	10271	1399
PPP2R1A	involved-in	Axon guidance	ncbigene:5518		gene		REACT:R-HSA-422475		pathway			92064	10271	287
PPP2R1A	involved-in	Chagas disease (American trypanosomiasis)	ncbigene:5518		gene		KEGG:hsa05142		pathway			92069	10271	429
PPP2R1A	involved-in	Cytokine Signaling in Immune system	ncbigene:5518		gene		REACT:R-HSA-1280215		pathway			92075	10271	44
PPP2R1A	involved-in	DAP12 interactions	ncbigene:5518		gene		REACT:R-HSA-2172127		pathway			92076	10271	604
PPP2R1A	involved-in	DAP12 signaling	ncbigene:5518		gene		REACT:R-HSA-2424491		pathway			92077	10271	605
PPP2R1A	involved-in	Degradation of beta-catenin by the destruction complex	ncbigene:5518		gene		REACT:R-HSA-195253		pathway			92079	10271	946
PPP2R1A	involved-in	Developmental Biology	ncbigene:5518		gene		REACT:R-HSA-1266738		pathway			92080	10271	291
PPP2R1A	involved-in	Disease	ncbigene:5518		gene		REACT:R-HSA-1643685		pathway			92082	10271	45
PPP2R1A	involved-in	Diseases of signal transduction	ncbigene:5518		gene		REACT:R-HSA-5663202		pathway			92083	10271	701
PPP2R1A	involved-in	Gene Expression	ncbigene:5518		gene		REACT:R-HSA-74160		pathway			92098	10271	10
PPP2R1A	involved-in	Generic Transcription Pathway	ncbigene:5518		gene		REACT:R-HSA-212436		pathway			92099	10271	1013
PPP2R1A	involved-in	Hemostasis	ncbigene:5518		gene		REACT:R-HSA-109582		pathway			92103	10271	1
PPP2R1A	involved-in	Hippo signaling pathway	ncbigene:5518		gene		KEGG:hsa04390		pathway			92105	10271	562
PPP2R1A	involved-in	Immune System	ncbigene:5518		gene		REACT:R-HSA-168256		pathway			92107	10271	2
PPP2R1A	involved-in	Innate Immune System	ncbigene:5518		gene		REACT:R-HSA-168249		pathway			92110	10271	3
PPP2R1A	involved-in	MAPK family signaling cascades	ncbigene:5518		gene		REACT:R-HSA-5683057		pathway			92122	10271	619
PPP2R1A	involved-in	Metabolism	ncbigene:5518		gene		REACT:R-HSA-1430728		pathway			92126	10271	22
