	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
1959	human_gtex	ecoli_dream5	8.574406160039302	ica_zscore	regcircuit	ecoli_regulondb#tc3	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#tc3	133.06800365447998		human	regcircuit	ecoli	0.0008291873963515755
1960	human_gtex	ecoli_precise2	8.858284894759919	ica_zscore	regcircuit	ecoli_regulondb#minimal	human_gtex#regcircuit	ecoli_precise2#ecoli_regulondb#minimal	143.16959261894223		human	regcircuit	ecoli	0.0008291873963515755
1964	human_gtex	yeast_dream5	10.073879219241359	ica_zscore	regcircuit	yeast_macisaac#ap1	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#ap1	150.7809121608734		human	regcircuit	yeast	0.0008291873963515755
1965	human_gtex	yeast_dream5	9.862985588979392	ica_zscore	regcircuit	yeast_macisaac#ap2	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#ap2	151.7531003952026		human	regcircuit	yeast	0.0008291873963515755
1966	human_gtex	yeast_dream5	10.480725493727366	ica_zscore	regcircuit	yeast_macisaac#ap3	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#ap3	140.29866051673892		human	regcircuit	yeast	0.0008291873963515755
1967	human_gtex	yeast_dream5	7.349675261362008	ica_zscore	regcircuit	yeast_macisaac#mcl1	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#mcl1	129.52509379386902		human	regcircuit	yeast	0.0008291873963515755
1968	human_gtex	yeast_dream5	7.349675261362008	ica_zscore	regcircuit	yeast_macisaac#mcl2	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#mcl2	129.52509379386902		human	regcircuit	yeast	0.0008291873963515755
1969	human_gtex	yeast_dream5	7.349675261362008	ica_zscore	regcircuit	yeast_macisaac#mcl3	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#mcl3	129.52509379386902		human	regcircuit	yeast	0.0008291873963515755
1970	human_gtex	yeast_dream5	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#minimal	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#minimal	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1971	human_gtex	yeast_dream5	10.073879219241359	ica_zscore	regcircuit	yeast_macisaac#strict	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#strict	150.7809121608734		human	regcircuit	yeast	0.0008291873963515755
1972	human_gtex	yeast_dream5	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#tc1	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#tc1	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1973	human_gtex	yeast_dream5	6.41634733497839	ica_zscore	regcircuit	yeast_macisaac#tc2	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#tc2	121.50618171691895		human	regcircuit	yeast	0.0008291873963515755
1974	human_gtex	yeast_dream5	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#tc3	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#tc3	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1975	human_gtex	yeast_dream5	5.983488696311243	ica_zscore	regcircuit	yeast_sisima#ap1	human_gtex#regcircuit	yeast_dream5#yeast_sisima#ap1	120.70499777793884		human	regcircuit	yeast	0.0008291873963515755
1976	human_gtex	yeast_dream5	8.771756162669769	ica_zscore	regcircuit	yeast_sisima#ap2	human_gtex#regcircuit	yeast_dream5#yeast_sisima#ap2	127.18228435516356		human	regcircuit	yeast	0.0008291873963515755
1977	human_gtex	yeast_dream5	5.983488696311243	ica_zscore	regcircuit	yeast_sisima#ap3	human_gtex#regcircuit	yeast_dream5#yeast_sisima#ap3	120.70499777793884		human	regcircuit	yeast	0.0008291873963515755
1978	human_gtex	yeast_dream5	8.909879666689458	ica_zscore	regcircuit	yeast_sisima#mcl1	human_gtex#regcircuit	yeast_dream5#yeast_sisima#mcl1	133.68482422828674		human	regcircuit	yeast	0.0008291873963515755
1979	human_gtex	yeast_dream5	8.909879666689458	ica_zscore	regcircuit	yeast_sisima#mcl2	human_gtex#regcircuit	yeast_dream5#yeast_sisima#mcl2	133.68482422828674		human	regcircuit	yeast	0.0008291873963515755
1980	human_gtex	yeast_dream5	8.909879666689458	ica_zscore	regcircuit	yeast_sisima#mcl3	human_gtex#regcircuit	yeast_dream5#yeast_sisima#mcl3	133.68482422828674		human	regcircuit	yeast	0.0008291873963515755
1981	human_gtex	yeast_dream5	8.909879666689458	ica_zscore	regcircuit	yeast_sisima#minimal	human_gtex#regcircuit	yeast_dream5#yeast_sisima#minimal	133.68482422828674		human	regcircuit	yeast	0.0008291873963515755
1982	human_gtex	yeast_dream5	9.958973362589962	ica_zscore	regcircuit	yeast_sisima#strict	human_gtex#regcircuit	yeast_dream5#yeast_sisima#strict	152.12226533889768		human	regcircuit	yeast	0.0008291873963515755
1983	human_gtex	yeast_dream5	5.983488696311243	ica_zscore	regcircuit	yeast_sisima#tc1	human_gtex#regcircuit	yeast_dream5#yeast_sisima#tc1	120.70499777793884		human	regcircuit	yeast	0.0008291873963515755
1984	human_gtex	yeast_dream5	5.983488696311243	ica_zscore	regcircuit	yeast_sisima#tc2	human_gtex#regcircuit	yeast_dream5#yeast_sisima#tc2	120.70499777793884		human	regcircuit	yeast	0.0008291873963515755
1985	human_gtex	yeast_dream5	5.983488696311243	ica_zscore	regcircuit	yeast_sisima#tc3	human_gtex#regcircuit	yeast_dream5#yeast_sisima#tc3	120.70499777793884		human	regcircuit	yeast	0.0008291873963515755
1986	human_gtex	yeast_gpl2529	10.073879219241359	ica_zscore	regcircuit	yeast_macisaac#ap1	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#ap1	150.7809121608734		human	regcircuit	yeast	0.0008291873963515755
1987	human_gtex	yeast_gpl2529	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#ap2	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#ap2	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1988	human_gtex	yeast_gpl2529	10.073879219241359	ica_zscore	regcircuit	yeast_macisaac#ap3	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#ap3	150.7809121608734		human	regcircuit	yeast	0.0008291873963515755
1989	human_gtex	yeast_gpl2529	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#mcl1	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#mcl1	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1990	human_gtex	yeast_gpl2529	9.958973362589962	ica_zscore	regcircuit	yeast_macisaac#mcl2	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#mcl2	152.12226533889768		human	regcircuit	yeast	0.0008291873963515755
1991	human_gtex	yeast_gpl2529	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#mcl3	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#mcl3	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1992	human_gtex	yeast_gpl2529	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#minimal	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#minimal	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1993	human_gtex	yeast_gpl2529	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#strict	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#strict	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1994	human_gtex	yeast_gpl2529	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#tc1	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#tc1	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1995	human_gtex	yeast_gpl2529	6.41634733497839	ica_zscore	regcircuit	yeast_macisaac#tc2	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#tc2	121.50618171691895		human	regcircuit	yeast	0.0008291873963515755
1996	human_gtex	yeast_gpl2529	6.558232957784605	ica_zscore	regcircuit	yeast_macisaac#tc3	human_gtex#regcircuit	yeast_gpl2529#yeast_macisaac#tc3	120.764399766922		human	regcircuit	yeast	0.0008291873963515755
1997	human_gtex	yeast_gpl2529	7.928934065379206	ica_zscore	regcircuit	yeast_sisima#ap1	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#ap1	126.65430092811584		human	regcircuit	yeast	0.0008291873963515755
1998	human_gtex	yeast_gpl2529	4.823788708086798	ica_zscore	regcircuit	yeast_sisima#ap2	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#ap2	62.61987543106079		human	regcircuit	yeast	0.0008291873963515755
1999	human_gtex	yeast_gpl2529	7.438676242940452	ica_zscore	regcircuit	yeast_sisima#ap3	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#ap3	126.90592861175536		human	regcircuit	yeast	0.0008291873963515755
2000	human_gtex	yeast_gpl2529	9.891040246216084	ica_zscore	regcircuit	yeast_sisima#mcl1	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#mcl1	151.10402441024783		human	regcircuit	yeast	0.0008291873963515755
2001	human_gtex	yeast_gpl2529	10.073879219241359	ica_zscore	regcircuit	yeast_sisima#mcl2	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#mcl2	150.7809121608734		human	regcircuit	yeast	0.0008291873963515755
2002	human_gtex	yeast_gpl2529	9.891040246216084	ica_zscore	regcircuit	yeast_sisima#mcl3	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#mcl3	151.10402441024783		human	regcircuit	yeast	0.0008291873963515755
2003	human_gtex	yeast_gpl2529	11.016451208929023	ica_zscore	regcircuit	yeast_sisima#minimal	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#minimal	162.800302028656		human	regcircuit	yeast	0.0008291873963515755
2004	human_gtex	yeast_gpl2529	9.958973362589962	ica_zscore	regcircuit	yeast_sisima#strict	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#strict	152.12226533889768		human	regcircuit	yeast	0.0008291873963515755
2005	human_gtex	yeast_gpl2529	10.480725493727366	ica_zscore	regcircuit	yeast_sisima#tc1	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#tc1	140.29866051673892		human	regcircuit	yeast	0.0008291873963515755
2006	human_gtex	yeast_gpl2529	10.073879219241359	ica_zscore	regcircuit	yeast_sisima#tc2	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#tc2	150.7809121608734		human	regcircuit	yeast	0.0008291873963515755
2007	human_gtex	yeast_gpl2529	10.480725493727366	ica_zscore	regcircuit	yeast_sisima#tc3	human_gtex#regcircuit	yeast_gpl2529#yeast_sisima#tc3	140.29866051673892		human	regcircuit	yeast	0.0008291873963515755
2008	human_seek_gpl5175	ecoli_colombos	10.777755139967686	ica_zscore	regcircuit	ecoli_regulondb#ap1	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#ap1	55.819051265716546		human	regcircuit	ecoli	0.0008291873963515755
2009	human_seek_gpl5175	ecoli_colombos	8.745921536384056	ica_zscore	regcircuit	ecoli_regulondb#ap2	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#ap2	37.761120796203606		human	regcircuit	ecoli	0.0008291873963515755
2010	human_seek_gpl5175	ecoli_colombos	9.944746713617466	ica_zscore	regcircuit	ecoli_regulondb#ap3	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#ap3	37.49074482917785		human	regcircuit	ecoli	0.0008291873963515755
2011	human_seek_gpl5175	ecoli_colombos	9.602773078220288	ica_zscore	regcircuit	ecoli_regulondb#mcl1	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#mcl1	32.70553302764893		human	regcircuit	ecoli	0.0008291873963515755
2012	human_seek_gpl5175	ecoli_colombos	9.612276977400024	ica_zscore	regcircuit	ecoli_regulondb#mcl2	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#mcl2	38.62085485458374		human	regcircuit	ecoli	0.0008291873963515755
2013	human_seek_gpl5175	ecoli_colombos	9.602773078220288	ica_zscore	regcircuit	ecoli_regulondb#mcl3	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#mcl3	32.70553302764893		human	regcircuit	ecoli	0.0008291873963515755
2014	human_seek_gpl5175	ecoli_colombos	9.944746713617466	ica_zscore	regcircuit	ecoli_regulondb#minimal	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#minimal	37.49074482917785		human	regcircuit	ecoli	0.0008291873963515755
2015	human_seek_gpl5175	ecoli_colombos	9.860212031439811	ica_zscore	regcircuit	ecoli_regulondb#strict	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#strict	91.71172165870668		human	regcircuit	ecoli	0.0008291873963515755
2016	human_seek_gpl5175	ecoli_colombos	9.612276977400024	ica_zscore	regcircuit	ecoli_regulondb#tc1	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#tc1	38.62085485458374		human	regcircuit	ecoli	0.0008291873963515755
2017	human_seek_gpl5175	ecoli_colombos	7.993946355671581	ica_zscore	regcircuit	ecoli_regulondb#tc2	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#tc2	24.59043264389038		human	regcircuit	ecoli	0.0008291873963515755
2018	human_seek_gpl5175	ecoli_colombos	9.612276977400024	ica_zscore	regcircuit	ecoli_regulondb#tc3	human_seek_gpl5175#regcircuit	ecoli_colombos#ecoli_regulondb#tc3	38.62085485458374		human	regcircuit	ecoli	0.0008291873963515755
2019	human_seek_gpl5175	ecoli_dream5	9.273304573322758	ica_zscore	regcircuit	ecoli_regulondb#ap1	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#ap1	37.272959470748894		human	regcircuit	ecoli	0.0008291873963515755
2020	human_seek_gpl5175	ecoli_dream5	9.601605932706985	ica_zscore	regcircuit	ecoli_regulondb#ap2	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#ap2	38.01411342620849		human	regcircuit	ecoli	0.0008291873963515755
2021	human_seek_gpl5175	ecoli_dream5	9.273304573322758	ica_zscore	regcircuit	ecoli_regulondb#ap3	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#ap3	37.272959470748894		human	regcircuit	ecoli	0.0008291873963515755
2022	human_seek_gpl5175	ecoli_dream5	8.361930662508037	ica_zscore	regcircuit	ecoli_regulondb#mcl1	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#mcl1	21.489231824874878		human	regcircuit	ecoli	0.0008291873963515755
2023	human_seek_gpl5175	ecoli_dream5	10.767250830347983	ica_zscore	regcircuit	ecoli_regulondb#mcl2	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#mcl2	74.82426977157594		human	regcircuit	ecoli	0.0008291873963515755
2024	human_seek_gpl5175	ecoli_dream5	8.361930662508037	ica_zscore	regcircuit	ecoli_regulondb#mcl3	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#mcl3	21.489231824874878		human	regcircuit	ecoli	0.0008291873963515755
2025	human_seek_gpl5175	ecoli_dream5	8.953173232531636	ica_zscore	regcircuit	ecoli_regulondb#minimal	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#minimal	28.106606483459476		human	regcircuit	ecoli	0.0008291873963515755
2026	human_seek_gpl5175	ecoli_dream5	10.111981992166161	ica_zscore	regcircuit	ecoli_regulondb#strict	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#strict	51.50140047073364		human	regcircuit	ecoli	0.0008291873963515755
2027	human_seek_gpl5175	ecoli_dream5	8.361930662508037	ica_zscore	regcircuit	ecoli_regulondb#tc1	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#tc1	21.489231824874878		human	regcircuit	ecoli	0.0008291873963515755
2028	human_seek_gpl5175	ecoli_dream5	9.267468845756254	ica_zscore	regcircuit	ecoli_regulondb#tc2	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#tc2	29.69469690322876		human	regcircuit	ecoli	0.0008291873963515755
2029	human_seek_gpl5175	ecoli_dream5	8.361930662508037	ica_zscore	regcircuit	ecoli_regulondb#tc3	human_seek_gpl5175#regcircuit	ecoli_dream5#ecoli_regulondb#tc3	21.489231824874878		human	regcircuit	ecoli	0.0008291873963515755
2030	human_seek_gpl5175	ecoli_precise2	8.953173232531636	ica_zscore	regcircuit	ecoli_regulondb#minimal	human_seek_gpl5175#regcircuit	ecoli_precise2#ecoli_regulondb#minimal	28.106606483459476		human	regcircuit	ecoli	0.0008291873963515755
2034	human_seek_gpl5175	yeast_dream5	9.807357013194613	ica_zscore	regcircuit	yeast_macisaac#ap1	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#ap1	38.25595355033874		human	regcircuit	yeast	0.0008291873963515755
2035	human_seek_gpl5175	yeast_dream5	9.292479106755557	ica_zscore	regcircuit	yeast_macisaac#ap2	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#ap2	45.3944034576416		human	regcircuit	yeast	0.0008291873963515755
2036	human_seek_gpl5175	yeast_dream5	9.806023132607976	ica_zscore	regcircuit	yeast_macisaac#ap3	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#ap3	33.266839027404785		human	regcircuit	yeast	0.0008291873963515755
2037	human_seek_gpl5175	yeast_dream5	7.186948600760634	ica_zscore	regcircuit	yeast_macisaac#mcl1	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#mcl1	13.864190340042114		human	regcircuit	yeast	0.0008291873963515755
2038	human_seek_gpl5175	yeast_dream5	7.186948600760634	ica_zscore	regcircuit	yeast_macisaac#mcl2	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#mcl2	13.864190340042114		human	regcircuit	yeast	0.0008291873963515755
2039	human_seek_gpl5175	yeast_dream5	7.186948600760634	ica_zscore	regcircuit	yeast_macisaac#mcl3	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#mcl3	13.864190340042114		human	regcircuit	yeast	0.0008291873963515755
2040	human_seek_gpl5175	yeast_dream5	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#minimal	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#minimal	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2041	human_seek_gpl5175	yeast_dream5	9.807357013194613	ica_zscore	regcircuit	yeast_macisaac#strict	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#strict	38.25595355033874		human	regcircuit	yeast	0.0008291873963515755
2042	human_seek_gpl5175	yeast_dream5	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#tc1	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#tc1	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2043	human_seek_gpl5175	yeast_dream5	5.810884040578805	ica_zscore	regcircuit	yeast_macisaac#tc2	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#tc2	7.26096510887146		human	regcircuit	yeast	0.0008291873963515755
2044	human_seek_gpl5175	yeast_dream5	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#tc3	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_macisaac#tc3	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2045	human_seek_gpl5175	yeast_dream5	5.535437699439782	ica_zscore	regcircuit	yeast_sisima#ap1	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#ap1	10.250234127044678		human	regcircuit	yeast	0.0008291873963515755
2046	human_seek_gpl5175	yeast_dream5	6.9586882853736345	ica_zscore	regcircuit	yeast_sisima#ap2	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#ap2	28.90936756134033		human	regcircuit	yeast	0.0008291873963515755
2047	human_seek_gpl5175	yeast_dream5	5.535437699439782	ica_zscore	regcircuit	yeast_sisima#ap3	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#ap3	10.250234127044678		human	regcircuit	yeast	0.0008291873963515755
2048	human_seek_gpl5175	yeast_dream5	7.35151611813607	ica_zscore	regcircuit	yeast_sisima#mcl1	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#mcl1	19.98611330986023		human	regcircuit	yeast	0.0008291873963515755
2049	human_seek_gpl5175	yeast_dream5	7.35151611813607	ica_zscore	regcircuit	yeast_sisima#mcl2	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#mcl2	19.98611330986023		human	regcircuit	yeast	0.0008291873963515755
2050	human_seek_gpl5175	yeast_dream5	7.35151611813607	ica_zscore	regcircuit	yeast_sisima#mcl3	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#mcl3	19.98611330986023		human	regcircuit	yeast	0.0008291873963515755
2051	human_seek_gpl5175	yeast_dream5	7.35151611813607	ica_zscore	regcircuit	yeast_sisima#minimal	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#minimal	19.98611330986023		human	regcircuit	yeast	0.0008291873963515755
2052	human_seek_gpl5175	yeast_dream5	9.241791644463634	ica_zscore	regcircuit	yeast_sisima#strict	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#strict	31.20262384414673		human	regcircuit	yeast	0.0008291873963515755
2053	human_seek_gpl5175	yeast_dream5	5.535437699439782	ica_zscore	regcircuit	yeast_sisima#tc1	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#tc1	10.250234127044678		human	regcircuit	yeast	0.0008291873963515755
2054	human_seek_gpl5175	yeast_dream5	5.535437699439782	ica_zscore	regcircuit	yeast_sisima#tc2	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#tc2	10.250234127044678		human	regcircuit	yeast	0.0008291873963515755
2055	human_seek_gpl5175	yeast_dream5	5.535437699439782	ica_zscore	regcircuit	yeast_sisima#tc3	human_seek_gpl5175#regcircuit	yeast_dream5#yeast_sisima#tc3	10.250234127044678		human	regcircuit	yeast	0.0008291873963515755
2056	human_seek_gpl5175	yeast_gpl2529	9.807357013194613	ica_zscore	regcircuit	yeast_macisaac#ap1	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#ap1	38.25595355033874		human	regcircuit	yeast	0.0008291873963515755
2057	human_seek_gpl5175	yeast_gpl2529	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#ap2	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#ap2	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2058	human_seek_gpl5175	yeast_gpl2529	9.807357013194613	ica_zscore	regcircuit	yeast_macisaac#ap3	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#ap3	38.25595355033874		human	regcircuit	yeast	0.0008291873963515755
2059	human_seek_gpl5175	yeast_gpl2529	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#mcl1	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#mcl1	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2060	human_seek_gpl5175	yeast_gpl2529	9.241791644463634	ica_zscore	regcircuit	yeast_macisaac#mcl2	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#mcl2	31.20262384414673		human	regcircuit	yeast	0.0008291873963515755
2061	human_seek_gpl5175	yeast_gpl2529	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#mcl3	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#mcl3	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2062	human_seek_gpl5175	yeast_gpl2529	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#minimal	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#minimal	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2063	human_seek_gpl5175	yeast_gpl2529	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#strict	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#strict	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2064	human_seek_gpl5175	yeast_gpl2529	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#tc1	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#tc1	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2065	human_seek_gpl5175	yeast_gpl2529	5.810884040578805	ica_zscore	regcircuit	yeast_macisaac#tc2	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#tc2	7.26096510887146		human	regcircuit	yeast	0.0008291873963515755
2066	human_seek_gpl5175	yeast_gpl2529	5.666658202149472	ica_zscore	regcircuit	yeast_macisaac#tc3	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_macisaac#tc3	6.3789618015289316		human	regcircuit	yeast	0.0008291873963515755
2067	human_seek_gpl5175	yeast_gpl2529	6.354106909483737	ica_zscore	regcircuit	yeast_sisima#ap1	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#ap1	20.10644197463989		human	regcircuit	yeast	0.0008291873963515755
2068	human_seek_gpl5175	yeast_gpl2529	3.719859485963477	ica_zscore	regcircuit	yeast_sisima#ap2	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#ap2	5.032524824142456		human	regcircuit	yeast	0.0008291873963515755
2069	human_seek_gpl5175	yeast_gpl2529	6.4663196138339565	ica_zscore	regcircuit	yeast_sisima#ap3	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#ap3	18.205346584320072		human	regcircuit	yeast	0.0008291873963515755
2070	human_seek_gpl5175	yeast_gpl2529	9.612276977400024	ica_zscore	regcircuit	yeast_sisima#mcl1	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#mcl1	38.62085485458374		human	regcircuit	yeast	0.0008291873963515755
2071	human_seek_gpl5175	yeast_gpl2529	9.807357013194613	ica_zscore	regcircuit	yeast_sisima#mcl2	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#mcl2	38.25595355033874		human	regcircuit	yeast	0.0008291873963515755
2072	human_seek_gpl5175	yeast_gpl2529	9.612276977400024	ica_zscore	regcircuit	yeast_sisima#mcl3	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#mcl3	38.62085485458374		human	regcircuit	yeast	0.0008291873963515755
2073	human_seek_gpl5175	yeast_gpl2529	10.020110966762044	ica_zscore	regcircuit	yeast_sisima#minimal	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#minimal	43.09649109840393		human	regcircuit	yeast	0.0008291873963515755
2074	human_seek_gpl5175	yeast_gpl2529	9.241791644463634	ica_zscore	regcircuit	yeast_sisima#strict	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#strict	31.20262384414673		human	regcircuit	yeast	0.0008291873963515755
2075	human_seek_gpl5175	yeast_gpl2529	9.806023132607976	ica_zscore	regcircuit	yeast_sisima#tc1	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#tc1	33.266839027404785		human	regcircuit	yeast	0.0008291873963515755
2076	human_seek_gpl5175	yeast_gpl2529	9.807357013194613	ica_zscore	regcircuit	yeast_sisima#tc2	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#tc2	38.25595355033874		human	regcircuit	yeast	0.0008291873963515755
2077	human_seek_gpl5175	yeast_gpl2529	9.806023132607976	ica_zscore	regcircuit	yeast_sisima#tc3	human_seek_gpl5175#regcircuit	yeast_gpl2529#yeast_sisima#tc3	33.266839027404785		human	regcircuit	yeast	0.0008291873963515755
2078	human_tcga	ecoli_colombos	14.974686643681645	ica_zscore	regcircuit	ecoli_regulondb#ap1	human_tcga#regcircuit	ecoli_colombos#ecoli_regulondb#ap1	104.22928619384766		human	regcircuit	ecoli	0.0008291873963515755
